Fecha,Hora,Técnico,Locación,pH,Turbidez (NTU),Cloro Residual (mg/L),Observaciones,Foto
30/11/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.27,1.50,,
1/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.27,1.50,,
2/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.27,1.50,,
3/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.27,1.50,,
4/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.27,1.50,,
5/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.26,1.50,,
6/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,0.23,1.50,,
7/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.26,1.50,,
8/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
9/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
10/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
11/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
12/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
13/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
14/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
15/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
16/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
17/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
18/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
19/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
20/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
21/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
22/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
23/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
24/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
25/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
26/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
27/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
28/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
29/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
30/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
31/12/2024,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
1/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
2/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
3/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.20,0.26,1.50,,
4/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.25,1.50,,
5/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.25,1.50,,
6/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.25,1.50,,
7/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,0.25,1.16,,
8/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,0.25,1.45,,
9/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.48,0.25,1.47,,
10/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.25,1.47,,
11/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.25,1.49,,
12/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.25,1.49,,
13/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.46,,
14/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.49,,
15/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.42,,
16/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.47,,
17/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.45,,
18/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.48,,
19/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.45,,
20/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.45,,
21/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.52,0.40,1.45,,
22/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.52,0.40,1.50,,
23/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.52,0.40,1.30,,
24/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.52,0.40,1.34,,
25/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.52,0.40,1.45,,
26/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.45,1.72,,
27/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.48,1.70,,
28/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.24,1.70,,
29/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.23,1.48,,
30/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.25,1.40,,
31/01/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.25,1.44,,
1/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.25,1.47,,
2/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.29,1.44,,
3/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.48,,
4/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.48,,
5/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.45,,
6/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.49,,
7/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.50,,
8/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.50,,
9/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.47,,
10/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.50,,
11/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.43,,
12/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.43,,
13/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.50,,
14/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.46,,
15/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.47,,
16/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.43,,
17/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.55,0.40,1.57,,
18/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.45,1.45,,
19/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.25,1.40,,
20/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.30,1.50,,
21/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.28,1.70,,
22/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.45,1.45,,
23/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.45,1.45,,
24/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.28,1.73,,
25/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.26,1.73,,
26/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.27,1.75,,
27/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.28,1.77,,
28/02/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.28,1.74,,
1/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.50,0.28,1.77,,
2/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.49,,
3/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.50,,
4/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.35,,
5/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.50,,
6/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.50,,
7/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.47,,
8/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.55,,
9/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.51,,
10/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.48,,
11/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.45,,
12/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.47,,
13/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.50,,
14/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.45,,
15/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.50,,
16/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.70,0.44,1.50,,
17/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.45,1.50,,
18/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.65,0.40,1.45,,
19/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.45,1.49,,
20/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.45,1.50,,
21/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.45,1.45,,
22/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.45,1.45,,
23/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.45,1.50,,
24/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.58,0.45,1.50,,
25/03/2025,15:00:00,Fernando Cuesta,L95-AC-SUR-PTAP,7.60,0.28,1.73,,
24/03/2023,16:30:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,1.00,0.50,,
25/03/2023,16:30:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.99,0.50,,
26/03/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.58,0.95,0.45,,
27/03/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.99,0.45,,
28/03/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.99,0.40,,
29/03/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.95,0.45,,
30/03/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.95,0.40,,
31/03/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.95,0.40,,
1/04/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.95,0.45,,
2/04/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.99,0.45,,
3/04/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.90,0.45,,
4/04/2023,12:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.95,0.45,,
5/04/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.95,0.53,,
6/04/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.96,0.54,,
7/04/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.99,0.51,,
8/04/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.01,0.80,,
9/04/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.04,0.84,,
10/04/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.74,1.05,0.82,,
11/04/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.74,1.01,0.79,,
12/04/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.78,1.03,0.75,,
13/04/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.75,1.08,0.80,,
14/04/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.74,1.10,0.81,,
15/04/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,1.12,0.79,,
16/04/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.75,1.15,0.84,,
17/04/2023,12:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.75,1.20,0.82,,
18/04/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.75,1.22,0.84,,
19/04/2023,17:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.75,0.31,0.90,,
20/04/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.75,0.32,0.80,,
21/04/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.76,0.30,0.60,,
22/04/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.74,0.31,0.70,,
23/04/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.75,0.30,0.80,,
24/04/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.73,0.48,0.71,,
25/04/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.57,0.51,0.70,,
26/04/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.53,0.57,0.70,,
27/04/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.53,0.60,0.55,,
28/04/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.52,0.65,0.60,,
29/04/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.53,0.60,0.65,,
30/04/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.65,0.65,,
1/05/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.65,0.51,,
2/05/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.65,0.75,,
3/05/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.60,0.70,,
4/05/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.65,0.70,,
5/05/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.70,0.70,,
6/05/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.60,0.55,,
7/05/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.90,0.65,,
8/05/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.65,0.85,,
9/05/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.60,0.75,,
10/05/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.70,0.75,,
11/05/2023,12:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.75,0.65,,
12/05/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.80,0.86,,
13/05/2023,07:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.80,0.95,,
14/05/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.80,0.80,,
15/05/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.85,0.80,,
16/05/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.70,0.80,0.88,,
17/05/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.80,0.75,,
18/05/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.80,0.70,,
19/05/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.80,0.70,,
20/05/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.82,0.75,,
21/05/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.80,0.74,,
22/05/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.82,0.72,,
23/05/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.70,0.86,0.80,,
24/05/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.46,0.78,,
25/05/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.46,0.78,,
26/05/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.44,0.80,,
27/05/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.47,0.80,,
28/05/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.50,0.83,,
29/05/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.51,0.81,,
30/05/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.58,0.79,,
31/05/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.58,0.57,0.75,,
1/06/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.59,0.80,,
2/06/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.62,0.59,0.76,,
3/06/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.62,0.82,,
4/06/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.65,0.80,,
5/06/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.65,0.81,,
6/06/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.56,0.84,0.80,,
7/06/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.58,0.85,0.80,,
8/06/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.59,0.85,0.85,,
9/06/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.75,0.80,,
10/06/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.75,0.70,,
11/06/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.75,0.70,,
12/06/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.75,0.70,,
13/06/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.90,0.70,,
14/06/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.90,0.80,,
15/06/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.90,0.75,,
16/06/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.95,0.70,,
17/06/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.90,0.70,,
18/06/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.95,0.70,,
19/06/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.90,0.70,,
20/06/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.90,0.70,,
21/06/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.90,0.70,,
22/06/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.90,0.95,,
23/06/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.50,0.95,0.90,,
24/06/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.90,0.90,,
25/06/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.90,0.85,,
26/06/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.90,0.95,,
27/06/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.95,0.95,,
28/06/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.95,0.80,,
29/06/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.98,0.81,,
30/06/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.99,0.85,,
1/07/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,1.00,0.88,,
2/07/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.62,0.27,0.90,,
3/07/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.27,0.90,,
4/07/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.29,0.85,,
5/07/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.62,0.30,0.86,,
6/07/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.88,0.83,,
7/07/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.63,0.90,0.82,,
8/07/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.90,0.86,,
9/07/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.64,0.91,0.88,,
10/07/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.91,0.88,,
11/07/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.93,0.85,,
12/07/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.59,0.93,0.85,,
13/07/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.93,0.84,,
14/07/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.94,0.87,,
15/07/2023,16:30:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.95,0.85,,
16/07/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.98,0.84,,
17/07/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.30,0.75,,
18/07/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.30,0.70,,
19/07/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.32,0.76,,
20/07/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.40,0.80,,
21/07/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.40,0.80,,
22/07/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.40,0.85,,
23/07/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.45,0.90,,
24/07/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.45,0.75,,
25/07/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.90,,
26/07/2023,11:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.45,0.80,,
27/07/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.85,,
28/07/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.90,,
29/07/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.80,,
30/07/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.45,0.75,,
31/07/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.75,,
1/08/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.95,,
2/08/2023,07:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.95,,
3/08/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.95,,
4/08/2023,06:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.90,,
5/08/2023,06:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.90,,
6/08/2023,06:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.80,,
7/08/2023,06:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.85,,
8/08/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.85,,
9/08/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.90,,
10/08/2023,07:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.95,,
11/08/2023,07:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.95,,
12/08/2023,07:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.45,0.95,,
13/08/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.46,0.92,,
14/08/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.58,0.47,0.86,,
15/08/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.66,0.48,0.84,,
16/08/2023,16:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.50,0.89,,
17/08/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.50,0.82,,
18/08/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.56,0.80,,
19/08/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.63,0.57,0.85,,
20/08/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.57,0.85,,
21/08/2023,14:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.64,0.50,0.86,,
22/08/2023,13:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.61,0.25,0.82,,
23/08/2023,15:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.68,0.26,0.82,,
24/08/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.26,0.86,,
25/08/2023,10:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.26,0.86,,
26/08/2023,08:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.65,0.30,0.95,,
27/08/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.60,0.30,1.00,,
28/08/2023,09:00:00,Fernando Cuesta,L95-AC-SUR-GC,7.55,0.30,1.00,,
